Environment,Subject,Action,Start,End,Length
E01,S03,A18,10,21,11
E01,S03,A18,22,34,12
E01,S03,A18,35,47,12
E01,S03,A18,48,60,12
E01,S03,A18,61,73,12
E01,S03,A18,74,88,14
E01,S03,A18,89,102,13
E01,S03,A18,103,116,13
E01,S03,A18,117,131,14
E01,S03,A18,132,145,13
E01,S03,A18,146,159,13
E01,S03,A18,160,173,13
E01,S03,A18,174,188,14
E01,S03,A18,189,202,13
E01,S03,A18,203,216,13
E01,S03,A18,217,231,14
E01,S03,A18,232,244,12
E01,S03,A18,245,259,14
E01,S03,A18,260,273,13
E01,S03,A18,274,288,14
E01,S03,A19,1,22,21
E01,S03,A19,23,48,25
E01,S03,A19,49,72,23
E01,S03,A19,73,97,24
E01,S03,A19,98,120,22
E01,S03,A19,121,145,24
E01,S03,A19,146,171,25
E01,S03,A19,172,193,21
E01,S03,A19,194,217,23
E01,S03,A19,218,242,24
E01,S03,A19,243,264,21
E01,S03,A19,265,288,23
E01,S03,A20,1,22,21
E01,S03,A20,23,51,28
E01,S03,A20,52,77,25
E01,S03,A20,78,104,26
E01,S03,A20,105,130,25
E01,S03,A20,131,157,26
E01,S03,A20,158,183,25
E01,S03,A20,184,209,25
E01,S03,A20,210,236,26
E01,S03,A20,237,263,26
E01,S03,A20,264,288,24
E01,S03,A21,1,19,18
E01,S03,A21,20,45,25
E01,S03,A21,46,71,25
E01,S03,A21,72,98,26
E01,S03,A21,99,123,24
E01,S03,A21,124,147,23
E01,S03,A21,148,174,26
E01,S03,A21,175,198,23
E01,S03,A21,199,226,27
E01,S03,A21,227,252,25
E01,S03,A21,253,278,25
E01,S03,A22,1,22,21
E01,S03,A22,23,45,22
E01,S03,A22,46,66,20
E01,S03,A22,67,92,25
E01,S03,A22,93,115,22
E01,S03,A22,116,138,22
E01,S03,A22,139,161,22
E01,S03,A22,162,185,23
E01,S03,A22,186,209,23
E01,S03,A22,210,231,21
E01,S03,A22,232,253,21
E01,S03,A22,254,277,23
E01,S03,A22,278,297,19
E01,S03,A23,1,20,19
E01,S03,A23,21,43,22
E01,S03,A23,44,67,23
E01,S03,A23,68,88,20
E01,S03,A23,89,110,21
E01,S03,A23,111,134,23
E01,S03,A23,135,158,23
E01,S03,A23,159,182,23
E01,S03,A23,183,204,21
E01,S03,A23,205,226,21
E01,S03,A23,227,247,20
E01,S03,A23,248,269,21
E01,S03,A23,270,291,21
E01,S03,A24,8,23,15
E01,S03,A24,24,42,18
E01,S03,A24,43,61,18
E01,S03,A24,62,78,16
E01,S03,A24,79,94,15
E01,S03,A24,95,110,15
E01,S03,A24,111,128,17
E01,S03,A24,129,145,16
E01,S03,A24,146,163,17
E01,S03,A24,164,181,17
E01,S03,A24,182,198,16
E01,S03,A24,199,215,16
E01,S03,A24,216,233,17
E01,S03,A24,234,250,16
E01,S03,A24,251,269,18
E01,S03,A24,270,287,17
E01,S03,A25,1,14,13
E01,S03,A25,15,31,16
E01,S03,A25,32,48,16
E01,S03,A25,49,65,16
E01,S03,A25,66,82,16
E01,S03,A25,83,100,17
E01,S03,A25,101,117,16
E01,S03,A25,118,134,16
E01,S03,A25,135,150,15
E01,S03,A25,151,167,16
E01,S03,A25,168,185,17
E01,S03,A25,186,202,16
E01,S03,A25,203,219,16
E01,S03,A25,220,234,14
E01,S03,A25,235,250,15
E01,S03,A25,251,268,17
E01,S03,A25,269,285,16
E01,S03,A27,1,15,14
E01,S03,A27,16,37,21
E01,S03,A27,38,57,19
E01,S03,A27,58,77,19
E01,S03,A27,78,98,20
E01,S03,A27,99,115,16
E01,S03,A27,116,135,19
E01,S03,A27,136,153,17
E01,S03,A27,154,172,18
E01,S03,A27,173,191,18
E01,S03,A27,192,207,15
E01,S03,A27,208,225,17
E01,S03,A27,226,243,17
E01,S03,A27,244,263,19
E01,S03,A27,264,281,17
E01,S03,A27,282,297,15
E01,S04,A04,7,17,10
E01,S04,A04,18,31,13
E01,S04,A04,32,44,12
E01,S04,A04,45,57,12
E01,S04,A04,58,70,12
E01,S04,A04,71,83,12
E01,S04,A04,84,96,12
E01,S04,A04,97,107,10
E01,S04,A04,108,121,13
E01,S04,A04,122,134,12
E01,S04,A04,135,146,11
E01,S04,A04,147,159,12
E01,S04,A04,160,171,11
E01,S04,A04,172,183,11
E01,S04,A04,184,196,12
E01,S04,A04,197,209,12
E01,S04,A04,210,223,13
E01,S04,A04,224,236,12
E01,S04,A04,237,249,12
E01,S04,A04,250,263,13
E01,S04,A04,264,276,12
E01,S04,A04,277,289,12
E01,S04,A05,7,18,11
E01,S04,A05,19,31,12
E01,S04,A05,32,45,13
E01,S04,A05,46,58,12
E01,S04,A05,59,70,11
E01,S04,A05,71,82,11
E01,S04,A05,83,96,13
E01,S04,A05,97,109,12
E01,S04,A05,110,121,11
E01,S04,A05,122,134,12
E01,S04,A05,135,146,11
E01,S04,A05,147,159,12
E01,S04,A05,160,172,12
E01,S04,A05,173,185,12
E01,S04,A05,186,197,11
E01,S04,A05,198,210,12
E01,S04,A05,211,223,12
E01,S04,A05,224,236,12
E01,S04,A05,237,248,11
E01,S04,A05,249,261,12
E01,S04,A05,262,274,12
E01,S04,A05,275,287,12
E01,S04,A07,1,20,19
E01,S04,A07,21,45,24
E01,S04,A07,46,70,24
E01,S04,A07,71,96,25
E01,S04,A07,97,120,23
E01,S04,A07,121,148,27
E01,S04,A07,149,172,23
E01,S04,A07,173,195,22
E01,S04,A07,196,219,23
E01,S04,A07,220,243,23
E01,S04,A07,244,268,24
E01,S04,A07,269,293,24
E01,S04,A08,1,15,14
E01,S04,A08,16,40,24
E01,S04,A08,41,66,25
E01,S04,A08,67,90,23
E01,S04,A08,91,114,23
E01,S04,A08,115,141,26
E01,S04,A08,142,165,23
E01,S04,A08,166,189,23
E01,S04,A08,190,212,22
E01,S04,A08,213,236,23
E01,S04,A08,237,258,21
E01,S04,A08,259,286,27
E01,S04,A09,1,13,12
E01,S04,A09,14,32,18
E01,S04,A09,33,52,19
E01,S04,A09,53,73,20
E01,S04,A09,74,95,21
E01,S04,A09,96,115,19
E01,S04,A09,116,136,20
E01,S04,A09,137,157,20
E01,S04,A09,158,178,20
E01,S04,A09,179,199,20
E01,S04,A09,200,216,16
E01,S04,A09,217,240,23
E01,S04,A09,241,261,20
E01,S04,A09,262,281,19
E01,S04,A10,1,15,14
E01,S04,A10,16,34,18
E01,S04,A10,35,55,20
E01,S04,A10,56,74,18
E01,S04,A10,75,94,19
E01,S04,A10,95,116,21
E01,S04,A10,117,136,19
E01,S04,A10,137,158,21
E01,S04,A10,159,181,22
E01,S04,A10,182,201,19
E01,S04,A10,202,222,20
E01,S04,A10,223,243,20
E01,S04,A10,244,264,20
E01,S04,A10,265,286,21
E01,S04,A11,1,18,17
E01,S04,A11,19,47,28
E01,S04,A11,48,75,27
E01,S04,A11,76,100,24
E01,S04,A11,101,128,27
E01,S04,A11,227,256,29
E01,S04,A11,257,287,30
E01,S04,A12,1,13,12
E01,S04,A12,14,36,22
E01,S04,A12,37,55,18
E01,S04,A12,56,76,20
E01,S04,A12,77,96,19
E01,S04,A12,97,116,19
E01,S04,A12,117,136,19
E01,S04,A12,137,156,19
E01,S04,A12,157,177,20
E01,S04,A12,178,198,20
E01,S04,A12,199,218,19
E01,S04,A12,219,238,19
E01,S04,A12,239,258,19
E01,S04,A12,259,280,21
E01,S04,A12,281,297,16
E01,S04,A13,1,14,13
E01,S04,A13,15,35,20
E01,S04,A13,36,62,26
E01,S04,A13,63,84,21
E01,S04,A13,85,106,21
E01,S04,A13,107,131,24
E01,S04,A13,132,154,22
E01,S04,A13,155,178,23
E01,S04,A13,179,205,26
E01,S04,A13,206,229,23
E01,S04,A13,230,256,26
E01,S04,A13,257,279,22
E01,S04,A13,280,297,17
E01,S04,A14,1,14,13
E01,S04,A14,15,37,22
E01,S04,A14,38,61,23
E01,S04,A14,62,86,24
E01,S04,A14,87,111,24
E01,S04,A14,112,135,23
E01,S04,A14,136,159,23
E01,S04,A14,160,186,26
E01,S04,A14,187,210,23
E01,S04,A14,211,236,25
E01,S04,A14,237,259,22
E01,S04,A14,260,281,21
E01,S04,A15,1,21,20
E01,S04,A15,22,49,27
E01,S04,A15,50,77,27
E01,S04,A15,78,104,26
E01,S04,A15,105,133,28
E01,S04,A15,134,160,26
E01,S04,A15,161,188,27
E01,S04,A15,189,215,26
E01,S04,A15,216,243,27
E01,S04,A15,244,272,28
E01,S04,A15,273,297,24
E01,S04,A16,1,19,18
E01,S04,A16,20,46,26
E01,S04,A16,47,76,29
E01,S04,A16,77,104,27
E01,S04,A16,105,132,27
E01,S04,A16,133,161,28
E01,S04,A16,162,189,27
E01,S04,A16,190,217,27
E01,S04,A16,218,245,27
E01,S04,A16,246,271,25
E01,S04,A16,272,297,25
E01,S04,A19,1,16,15
E01,S04,A19,17,34,17
E01,S04,A19,35,56,21
E01,S04,A19,57,76,19
E01,S04,A19,77,98,21
E01,S04,A19,99,116,17
E01,S04,A19,117,137,20
E01,S04,A19,138,156,18
E01,S04,A19,157,177,20
E01,S04,A19,178,200,22
E01,S04,A19,201,217,16
E01,S04,A19,218,237,19
E01,S04,A19,238,258,20
E01,S04,A19,259,277,18
E01,S04,A19,278,295,17
E01,S04,A20,1,15,14
E01,S04,A20,16,40,24
E01,S04,A20,41,65,24
E01,S04,A20,66,93,27
E01,S04,A20,94,117,23
E01,S04,A20,118,142,24
E01,S04,A20,143,168,25
E01,S04,A20,169,195,26
E01,S04,A20,196,219,23
E01,S04,A20,220,244,24
E01,S04,A20,245,269,24
E01,S04,A20,270,292,22
E01,S04,A21,1,15,14
E01,S04,A21,16,39,23
E01,S04,A21,40,62,22
E01,S04,A21,63,87,24
E01,S04,A21,88,112,24
E01,S04,A21,113,136,23
E01,S04,A21,137,162,25
E01,S04,A21,163,186,23
E01,S04,A21,187,212,25
E01,S04,A21,213,235,22
E01,S04,A21,236,260,24
E01,S04,A21,261,285,24
E01,S04,A22,1,15,14
E01,S04,A22,16,39,23
E01,S04,A22,40,63,23
E01,S04,A22,64,88,24
E01,S04,A22,89,114,25
E01,S04,A22,115,141,26
E01,S04,A22,142,161,19
E01,S04,A22,162,182,20
E01,S04,A22,183,209,26
E01,S04,A22,210,233,23
E01,S04,A22,234,258,24
E01,S04,A22,259,283,24
E01,S04,A23,1,11,10
E01,S04,A23,12,34,22
E01,S04,A23,35,54,19
E01,S04,A23,55,79,24
E01,S04,A23,80,100,20
E01,S04,A23,101,121,20
E01,S04,A23,122,144,22
E01,S04,A23,145,166,21
E01,S04,A23,167,189,22
E01,S04,A23,190,210,20
E01,S04,A23,211,233,22
E01,S04,A23,234,254,20
E01,S04,A23,255,275,20
E01,S04,A23,276,297,21
E01,S04,A24,1,12,11
E01,S04,A24,13,33,20
E01,S04,A24,34,57,23
E01,S04,A24,58,76,18
E01,S04,A24,77,96,19
E01,S04,A24,97,116,19
E01,S04,A24,117,137,20
E01,S04,A24,138,159,21
E01,S04,A24,160,179,19
E01,S04,A24,180,199,19
E01,S04,A24,200,221,21
E01,S04,A24,222,243,21
E01,S04,A24,244,263,19
E01,S04,A24,264,286,22
E01,S04,A25,1,12,11
E01,S04,A25,13,33,20
E01,S04,A25,34,55,21
E01,S04,A25,56,75,19
E01,S04,A25,76,97,21
E01,S04,A25,98,118,20
E01,S04,A25,119,138,19
E01,S04,A25,139,159,20
E01,S04,A25,160,178,18
E01,S04,A25,179,197,18
E01,S04,A25,198,218,20
E01,S04,A25,219,240,21
E01,S04,A25,241,260,19
E01,S04,A25,261,281,20
E01,S04,A25,282,297,15
E01,S04,A27,1,11,10
E01,S04,A27,12,31,19
E01,S04,A27,32,53,21
E01,S04,A27,54,72,18
E01,S04,A27,73,92,19
E01,S04,A27,93,111,18
E01,S04,A27,112,132,20
E01,S04,A27,133,152,19
E01,S04,A27,153,173,20
E01,S04,A27,174,195,21
E01,S04,A27,196,218,22
E01,S04,A27,219,237,18
E01,S04,A27,238,260,22
E01,S04,A27,261,281,20
E01,S05,A04,11,22,11
E01,S05,A04,23,33,10
E01,S05,A04,34,46,12
E01,S05,A04,47,57,10
E01,S05,A04,58,71,13
E01,S05,A04,72,83,11
E01,S05,A04,84,97,13
E01,S05,A04,98,110,12
E01,S05,A04,111,123,12
E01,S05,A04,124,137,13
E01,S05,A04,138,149,11
E01,S05,A04,150,162,12
E01,S05,A04,163,174,11
E01,S05,A04,175,187,12
E01,S05,A04,188,200,12
E01,S05,A04,201,212,11
E01,S05,A04,213,224,11
E01,S05,A04,225,236,11
E01,S05,A04,237,248,11
E01,S05,A04,249,261,12
E01,S05,A04,262,274,12
E01,S05,A04,275,286,11
E01,S05,A05,10,21,11
E01,S05,A05,22,32,10
E01,S05,A05,33,44,11
E01,S05,A05,55,66,11
E01,S05,A05,77,88,11
E01,S05,A05,89,100,11
E01,S05,A05,101,112,11
E01,S05,A05,123,134,11
E01,S05,A05,135,145,10
E01,S05,A05,146,158,12
E01,S05,A05,169,181,12
E01,S05,A05,182,193,11
E01,S05,A05,194,206,12
E01,S05,A05,217,230,13
E01,S05,A05,231,241,10
E01,S05,A05,242,254,12
E01,S05,A05,255,265,10
E01,S05,A05,266,280,14
E01,S05,A07,1,20,19
E01,S05,A07,21,44,23
E01,S05,A07,45,68,23
E01,S05,A07,69,95,26
E01,S05,A07,96,121,25
E01,S05,A07,122,150,28
E01,S05,A07,151,176,25
E01,S05,A07,177,203,26
E01,S05,A07,204,230,26
E01,S05,A07,231,257,26
E01,S05,A07,258,284,26
E01,S05,A08,1,20,19
E01,S05,A08,21,46,25
E01,S05,A08,47,74,27
E01,S05,A08,75,105,30
E01,S05,A08,106,132,26
E01,S05,A08,133,160,27
E01,S05,A08,161,188,27
E01,S05,A08,189,217,28
E01,S05,A08,218,247,29
E01,S05,A08,248,276,28
E01,S05,A09,1,19,18
E01,S05,A09,20,41,21
E01,S05,A09,42,63,21
E01,S05,A09,64,85,21
E01,S05,A09,86,108,22
E01,S05,A09,109,132,23
E01,S05,A09,133,154,21
E01,S05,A09,155,177,22
E01,S05,A09,178,199,21
E01,S05,A09,200,222,22
E01,S05,A09,223,243,20
E01,S05,A09,244,266,22
E01,S05,A09,267,287,20
E01,S05,A10,1,22,21
E01,S05,A10,23,45,22
E01,S05,A10,46,67,21
E01,S05,A10,68,90,22
E01,S05,A10,91,116,25
E01,S05,A10,117,139,22
E01,S05,A10,140,163,23
E01,S05,A10,164,185,21
E01,S05,A10,186,207,21
E01,S05,A10,208,231,23
E01,S05,A10,232,256,24
E01,S05,A10,257,281,24
E01,S05,A11,1,24,23
E01,S05,A11,25,48,23
E01,S05,A11,49,75,26
E01,S05,A11,76,103,27
E01,S05,A11,104,132,28
E01,S05,A11,133,161,28
E01,S05,A11,162,190,28
E01,S05,A11,191,218,27
E01,S05,A11,219,248,29
E01,S05,A11,249,278,29
E01,S05,A12,1,16,15
E01,S05,A12,17,33,16
E01,S05,A12,34,50,16
E01,S05,A12,51,68,17
E01,S05,A12,69,86,17
E01,S05,A12,87,107,20
E01,S05,A12,108,124,16
E01,S05,A12,125,146,21
E01,S05,A12,147,162,15
E01,S05,A12,163,181,18
E01,S05,A12,182,200,18
E01,S05,A12,201,219,18
E01,S05,A12,220,237,17
E01,S05,A12,238,256,18
E01,S05,A12,257,273,16
E01,S05,A12,274,292,18
E01,S05,A13,1,21,20
E01,S05,A13,22,40,18
E01,S05,A13,41,61,20
E01,S05,A13,62,84,22
E01,S05,A13,85,104,19
E01,S05,A13,105,127,22
E01,S05,A13,128,147,19
E01,S05,A13,148,169,21
E01,S05,A13,170,192,22
E01,S05,A13,193,216,23
E01,S05,A13,217,240,23
E01,S05,A13,241,262,21
E01,S05,A13,263,284,21
E01,S05,A14,1,20,19
E01,S05,A14,21,42,21
E01,S05,A14,43,64,21
E01,S05,A14,65,87,22
E01,S05,A14,88,108,20
E01,S05,A14,109,132,23
E01,S05,A14,133,153,20
E01,S05,A14,154,174,20
E01,S05,A14,175,197,22
E01,S05,A14,198,217,19
E01,S05,A14,218,236,18
E01,S05,A14,237,257,20
E01,S05,A14,258,278,20
E01,S05,A15,1,22,21
E01,S05,A15,23,47,24
E01,S05,A15,48,71,23
E01,S05,A15,72,98,26
E01,S05,A15,99,124,25
E01,S05,A15,125,150,25
E01,S05,A15,151,175,24
E01,S05,A15,176,200,24
E01,S05,A15,201,224,23
E01,S05,A15,225,248,23
E01,S05,A15,249,272,23
E01,S05,A15,273,297,24
E01,S05,A16,1,18,17
E01,S05,A16,19,43,24
E01,S05,A16,44,67,23
E01,S05,A16,68,92,24
E01,S05,A16,93,118,25
E01,S05,A16,119,143,24
E01,S05,A16,144,167,23
E01,S05,A16,168,194,26
E01,S05,A16,195,219,24
E01,S05,A16,220,244,24
E01,S05,A16,245,270,25
E01,S05,A16,271,295,24
E01,S05,A17,10,22,12
E01,S05,A17,23,37,14
E01,S05,A17,38,54,16
E01,S05,A17,55,66,11
E01,S05,A17,67,80,13
E01,S05,A17,81,95,14
E01,S05,A17,96,109,13
E01,S05,A17,110,124,14
E01,S05,A17,125,139,14
E01,S05,A17,140,153,13
E01,S05,A17,154,166,12
E01,S05,A17,167,180,13
E01,S05,A17,181,194,13
E01,S05,A17,195,209,14
E01,S05,A17,210,224,14
E01,S05,A17,225,238,13
E01,S05,A17,239,253,14
E01,S05,A17,254,267,13
E01,S05,A17,268,281,13
E01,S05,A17,282,294,12
E01,S05,A18,1,11,10
E01,S05,A18,12,25,13
E01,S05,A18,26,38,12
E01,S05,A18,39,51,12
E01,S05,A18,52,65,13
E01,S05,A18,66,79,13
E01,S05,A18,80,94,14
E01,S05,A18,95,109,14
E01,S05,A18,110,124,14
E01,S05,A18,125,138,13
E01,S05,A18,139,151,12
E01,S05,A18,152,165,13
E01,S05,A18,166,180,14
E01,S05,A18,181,194,13
E01,S05,A18,195,208,13
E01,S05,A18,209,222,13
E01,S05,A18,223,237,14
E01,S05,A18,238,252,14
E01,S05,A18,253,267,14
E01,S05,A18,268,282,14
E01,S05,A19,1,13,12
E01,S05,A19,14,29,15
E01,S05,A19,30,45,15
E01,S05,A19,46,62,16
E01,S05,A19,63,81,18
E01,S05,A19,82,98,16
E01,S05,A19,99,117,18
E01,S05,A19,118,136,18
E01,S05,A19,137,151,14
E01,S05,A19,152,167,15
E01,S05,A19,168,183,15
E01,S05,A19,184,199,15
E01,S05,A19,200,216,16
E01,S05,A19,217,232,15
E01,S05,A19,233,248,15
E01,S05,A19,249,264,15
E01,S05,A19,265,279,14
E01,S05,A19,280,296,16
E01,S05,A20,1,28,27
E01,S05,A20,29,52,23
E01,S05,A20,53,76,23
E01,S05,A20,77,101,24
E01,S05,A20,102,126,24
E01,S05,A20,127,150,23
E01,S05,A20,151,175,24
E01,S05,A20,176,200,24
E01,S05,A20,201,225,24
E01,S05,A20,226,251,25
E01,S05,A20,252,278,26
E01,S05,A21,1,19,18
E01,S05,A21,20,41,21
E01,S05,A21,42,65,23
E01,S05,A21,66,90,24
E01,S05,A21,91,114,23
E01,S05,A21,115,138,23
E01,S05,A21,139,160,21
E01,S05,A21,161,186,25
E01,S05,A21,187,210,23
E01,S05,A21,211,234,23
E01,S05,A21,235,259,24
E01,S05,A21,260,281,21
E01,S05,A22,1,19,18
E01,S05,A22,20,41,21
E01,S05,A22,42,61,19
E01,S05,A22,62,83,21
E01,S05,A22,84,107,23
E01,S05,A22,108,131,23
E01,S05,A22,132,149,17
E01,S05,A22,150,171,21
E01,S05,A22,172,191,19
E01,S05,A22,192,214,22
E01,S05,A22,215,237,22
E01,S05,A22,238,262,24
E01,S05,A22,263,281,18
E01,S05,A23,1,24,23
E01,S05,A23,25,43,18
E01,S05,A23,44,64,20
E01,S05,A23,65,85,20
E01,S05,A23,86,108,22
E01,S05,A23,109,130,21
E01,S05,A23,131,149,18
E01,S05,A23,150,172,22
E01,S05,A23,173,193,20
E01,S05,A23,194,217,23
E01,S05,A23,218,239,21
E01,S05,A23,240,260,20
E01,S05,A23,261,283,22
E01,S05,A24,1,15,14
E01,S05,A24,16,31,15
E01,S05,A24,32,50,18
E01,S05,A24,51,67,16
E01,S05,A24,68,84,16
E01,S05,A24,85,102,17
E01,S05,A24,103,120,17
E01,S05,A24,121,138,17
E01,S05,A24,176,194,18
E01,S05,A24,195,214,19
E01,S05,A24,215,232,17
E01,S05,A24,233,253,20
E01,S05,A24,254,271,17
E01,S05,A24,272,290,18
E01,S05,A25,1,18,17
E01,S05,A25,19,36,17
E01,S05,A25,73,92,19
E01,S05,A25,93,112,19
E01,S05,A25,113,131,18
E01,S05,A25,172,191,19
E01,S05,A25,192,211,19
E01,S05,A25,212,230,18
E01,S05,A25,231,250,19
E01,S05,A25,251,268,17
E01,S05,A25,269,287,18
E01,S05,A27,1,16,15
E01,S05,A27,17,43,26
E01,S05,A27,44,66,22
E01,S05,A27,67,90,23
E01,S05,A27,91,113,22
E01,S05,A27,114,137,23
E01,S05,A27,139,158,19
E01,S05,A27,159,183,24
E01,S05,A27,184,206,22
E01,S05,A27,207,228,21
E01,S05,A27,229,252,23
E01,S05,A27,253,275,22
E01,S05,A27,276,293,17
E01,S06,A04,1,24,23
E01,S06,A04,25,42,17
E01,S06,A04,43,57,14
E01,S06,A04,58,72,14
E01,S06,A04,73,89,16
E01,S06,A04,90,108,18
E01,S06,A04,109,125,16
E01,S06,A04,126,142,16
E01,S06,A04,143,159,16
E01,S06,A04,160,175,15
E01,S06,A04,176,192,16
E01,S06,A04,193,208,15
E01,S06,A04,209,224,15
E01,S06,A04,225,240,15
E01,S06,A04,241,258,17
E01,S06,A04,259,273,14
E01,S06,A04,274,289,15
E01,S06,A05,1,23,22
E01,S06,A05,24,39,15
E01,S06,A05,40,55,15
E01,S06,A05,56,71,15
E01,S06,A05,72,88,16
E01,S06,A05,89,103,14
E01,S06,A05,104,119,15
E01,S06,A05,120,135,15
E01,S06,A05,136,150,14
E01,S06,A05,151,164,13
E01,S06,A05,165,180,15
E01,S06,A05,181,211,30
E01,S06,A05,212,228,16
E01,S06,A05,229,242,13
E01,S06,A05,243,258,15
E01,S06,A05,259,273,14
E01,S06,A05,274,288,14
E01,S06,A07,1,20,19
E01,S06,A07,21,48,27
E01,S06,A07,49,74,25
E01,S06,A07,75,99,24
E01,S06,A07,100,123,23
E01,S06,A07,124,149,25
E01,S06,A07,150,174,24
E01,S06,A07,175,204,29
E01,S06,A07,205,230,25
E01,S06,A07,231,255,24
E01,S06,A07,256,281,25
E01,S06,A08,1,16,15
E01,S06,A08,17,38,21
E01,S06,A08,39,60,21
E01,S06,A08,61,81,20
E01,S06,A08,82,104,22
E01,S06,A08,105,126,21
E01,S06,A08,127,149,22
E01,S06,A08,150,172,22
E01,S06,A08,173,194,21
E01,S06,A08,195,215,20
E01,S06,A08,216,237,21
E01,S06,A08,238,259,21
E01,S06,A08,260,282,22
E01,S06,A09,1,23,22
E01,S06,A09,24,47,23
E01,S06,A09,87,109,22
E01,S06,A09,110,134,24
E01,S06,A09,135,153,18
E01,S06,A09,154,177,23
E01,S06,A09,178,198,20
E01,S06,A09,199,218,19
E01,S06,A09,219,238,19
E01,S06,A09,239,259,20
E01,S06,A09,260,277,17
E01,S06,A09,278,297,19
E01,S06,A10,1,24,23
E01,S06,A10,25,42,17
E01,S06,A10,43,59,16
E01,S06,A10,60,82,22
E01,S06,A10,83,100,17
E01,S06,A10,101,120,19
E01,S06,A10,121,141,20
E01,S06,A10,142,159,17
E01,S06,A10,160,178,18
E01,S06,A10,179,198,19
E01,S06,A10,199,215,16
E01,S06,A10,216,233,17
E01,S06,A10,234,251,17
E01,S06,A10,252,271,19
E01,S06,A10,272,290,18
E01,S06,A11,1,16,15
E01,S06,A11,17,38,21
E01,S06,A11,39,61,22
E01,S06,A11,62,84,22
E01,S06,A11,85,107,22
E01,S06,A11,108,130,22
E01,S06,A11,131,152,21
E01,S06,A11,153,176,23
E01,S06,A11,177,198,21
E01,S06,A11,199,221,22
E01,S06,A11,222,244,22
E01,S06,A11,245,267,22
E01,S06,A11,268,289,21
E01,S06,A12,1,18,17
E01,S06,A12,19,36,17
E01,S06,A12,37,53,16
E01,S06,A12,54,71,17
E01,S06,A12,72,91,19
E01,S06,A12,92,109,17
E01,S06,A12,110,127,17
E01,S06,A12,128,148,20
E01,S06,A12,149,167,18
E01,S06,A12,168,189,21
E01,S06,A12,190,208,18
E01,S06,A12,209,226,17
E01,S06,A12,227,244,17
E01,S06,A12,245,263,18
E01,S06,A12,264,283,19
E01,S06,A13,8,26,18
E01,S06,A13,27,42,15
E01,S06,A13,43,58,15
E01,S06,A13,59,74,15
E01,S06,A13,75,91,16
E01,S06,A13,92,108,16
E01,S06,A13,109,124,15
E01,S06,A13,125,139,14
E01,S06,A13,140,155,15
E01,S06,A13,156,171,15
E01,S06,A13,172,189,17
E01,S06,A13,190,205,15
E01,S06,A13,206,222,16
E01,S06,A13,223,237,14
E01,S06,A13,238,253,15
E01,S06,A13,254,271,17
E01,S06,A13,272,286,14
E01,S06,A14,1,13,12
E01,S06,A14,14,31,17
E01,S06,A14,32,49,17
E01,S06,A14,50,69,19
E01,S06,A14,70,86,16
E01,S06,A14,87,105,18
E01,S06,A14,106,124,18
E01,S06,A14,125,144,19
E01,S06,A14,145,161,16
E01,S06,A14,162,180,18
E01,S06,A14,181,201,20
E01,S06,A14,202,218,16
E01,S06,A14,219,239,20
E01,S06,A14,240,254,14
E01,S06,A14,255,274,19
E01,S06,A14,275,295,20
E01,S06,A15,1,26,25
E01,S06,A15,60,86,26
E01,S06,A15,87,115,28
E01,S06,A15,116,142,26
E01,S06,A15,143,170,27
E01,S06,A15,171,198,27
E01,S06,A15,199,224,25
E01,S06,A15,225,251,26
E01,S06,A15,252,276,24
E01,S06,A16,1,22,21
E01,S06,A16,23,52,29
E01,S06,A16,53,81,28
E01,S06,A16,82,111,29
E01,S06,A16,112,137,25
E01,S06,A16,138,168,30
E01,S06,A16,169,195,26
E01,S06,A16,196,220,24
E01,S06,A16,221,250,29
E01,S06,A16,251,274,23
E01,S06,A17,8,20,12
E01,S06,A17,21,32,11
E01,S06,A17,33,44,11
E01,S06,A17,45,56,11
E01,S06,A17,57,68,11
E01,S06,A17,69,81,12
E01,S06,A17,82,94,12
E01,S06,A17,95,107,12
E01,S06,A17,108,120,12
E01,S06,A17,121,133,12
E01,S06,A17,134,147,13
E01,S06,A17,148,161,13
E01,S06,A17,162,175,13
E01,S06,A17,176,189,13
E01,S06,A17,190,204,14
E01,S06,A17,205,218,13
E01,S06,A17,219,232,13
E01,S06,A17,233,247,14
E01,S06,A17,248,262,14
E01,S06,A17,263,276,13
E01,S06,A17,277,290,13
E01,S06,A18,7,19,12
E01,S06,A18,20,34,14
E01,S06,A18,35,49,14
E01,S06,A18,50,63,13
E01,S06,A18,64,76,12
E01,S06,A18,77,90,13
E01,S06,A18,91,104,13
E01,S06,A18,105,118,13
E01,S06,A18,119,133,14
E01,S06,A18,134,146,12
E01,S06,A18,147,161,14
E01,S06,A18,162,175,13
E01,S06,A18,176,190,14
E01,S06,A18,191,204,13
E01,S06,A18,205,218,13
E01,S06,A18,219,232,13
E01,S06,A18,233,246,13
E01,S06,A18,247,261,14
E01,S06,A18,262,275,13
E01,S06,A18,276,290,14
E01,S06,A19,1,13,12
E01,S06,A19,14,29,15
E01,S06,A19,30,47,17
E01,S06,A19,48,63,15
E01,S06,A19,64,81,17
E01,S06,A19,82,98,16
E01,S06,A19,99,115,16
E01,S06,A19,116,132,16
E01,S06,A19,133,149,16
E01,S06,A19,150,165,15
E01,S06,A19,166,184,18
E01,S06,A19,185,200,15
E01,S06,A19,201,216,15
E01,S06,A19,217,229,12
E01,S06,A19,230,246,16
E01,S06,A19,247,262,15
E01,S06,A19,263,277,14
