Environment,Subject,Action,start,end
E03,S22,A13,135,160
E03,S22,A13,161,185
E03,S22,A13,186,211
E03,S22,A13,212,239
E03,S22,A13,240,265
E03,S22,A13,266,293
E03,S22,A13,10,31
E03,S22,A13,32,57
E03,S22,A13,58,85
E03,S22,A13,86,111
E03,S22,A13,112,136
E03,S22,A13,137,162
E03,S22,A13,163,188
E03,S22,A13,189,214
E03,S22,A13,215,240
E03,S22,A13,241,267
E03,S22,A13,268,294
E03,S22,A09,1,23
E03,S22,A09,24,53
E03,S22,A09,54,81
E03,S22,A09,82,111
E03,S22,A09,112,140
E03,S22,A09,141,167
E03,S22,A09,168,194
E03,S22,A09,195,219
E03,S22,A09,220,248
E03,S22,A09,249,276
E03,S22,A09,1,23
E03,S22,A09,24,48
E03,S22,A09,49,74
E03,S22,A09,75,100
E03,S22,A09,101,127
E03,S22,A09,128,153
E03,S22,A09,154,180
E03,S22,A09,181,206
E03,S22,A09,207,233
E03,S22,A09,234,260
E03,S22,A09,261,286
E03,S22,A13,2,17
E03,S22,A13,18,35
E03,S22,A13,36,54
E03,S22,A13,55,75
E03,S22,A13,76,96
E03,S22,A13,97,118
E03,S22,A13,119,138
E03,S22,A13,139,159
E03,S22,A13,160,182
E03,S22,A13,183,203
E03,S22,A13,204,226
E03,S22,A13,227,247
E03,S22,A13,248,267
E03,S22,A13,268,287
E03,S22,A13,1,14
E03,S22,A13,15,33
E03,S22,A13,34,51
E03,S22,A13,52,72
E03,S22,A13,73,92
E03,S22,A13,93,112
E03,S22,A13,113,131
E03,S22,A13,132,151
E03,S22,A13,152,171
E03,S22,A13,172,190
E03,S22,A13,191,211
E03,S22,A13,212,231
E03,S22,A13,232,249
E03,S22,A13,250,269
E03,S22,A13,270,290
E03,S22,A12,1,15
E03,S22,A12,47,76
E03,S22,A12,77,102
E03,S22,A12,103,130
E03,S22,A12,131,157
E03,S22,A12,190,217
E03,S22,A12,218,245
E03,S22,A12,246,271
E03,S22,A20,1,24
E03,S22,A22,1,20
E03,S22,A22,21,46
E03,S22,A22,47,72
E03,S22,A22,73,100
E03,S22,A22,101,126
E03,S22,A22,127,150
E03,S22,A22,151,176
E03,S22,A22,177,197
E03,S22,A22,198,223
E03,S22,A22,224,247
E03,S22,A22,248,272
E03,S22,A22,273,296
E03,S22,A22,1,19
E03,S22,A22,20,42
E03,S22,A22,43,69
E03,S22,A22,70,97
E03,S22,A22,98,126
E03,S22,A22,127,150
E03,S22,A22,151,175
E03,S22,A22,176,200
E03,S22,A22,201,227
E03,S22,A22,228,253
E03,S22,A22,254,272
E03,S23,A07,1,24
E03,S23,A07,1,22
E03,S23,A07,86,114
E03,S23,A09,1,13
E03,S23,A09,14,37
E03,S23,A09,38,61
E03,S23,A09,62,84
E03,S23,A09,85,111
E03,S23,A09,112,133
E03,S23,A09,134,160
E03,S23,A09,161,182
E03,S23,A09,183,207
E03,S23,A09,208,232
E03,S23,A09,233,255
E03,S23,A09,256,280
E03,S23,A09,1,13
E03,S23,A09,14,37
E03,S23,A09,38,61
E03,S23,A09,62,86
E03,S23,A09,87,111
E03,S23,A09,112,135
E03,S23,A09,136,158
E03,S23,A09,159,185
E03,S23,A09,186,211
E03,S23,A09,212,236
E03,S23,A09,237,262
E03,S23,A09,263,289
E03,S23,A07,1,19
E03,S23,A12,1,16
E03,S23,A12,17,42
E03,S23,A12,43,71
E03,S23,A12,108,129
E03,S23,A12,130,157
E03,S23,A12,192,218
E03,S23,A12,219,246
E03,S23,A12,278,296
E03,S23,A13,1,20
E03,S23,A13,21,49
E03,S23,A13,146,175
E03,S23,A13,176,204
E03,S23,A13,205,232
E03,S23,A13,233,260
E03,S23,A13,261,290
E03,S23,A13,1,17
E03,S23,A13,18,45
E03,S23,A13,46,73
E03,S23,A13,74,103
E03,S23,A13,104,131
E03,S23,A13,132,160
E03,S23,A13,161,190
E03,S23,A13,191,217
E03,S23,A13,218,246
E03,S23,A13,247,275
E03,S23,A09,1,17
E03,S23,A09,18,47
E03,S23,A09,48,76
E03,S23,A09,77,104
E03,S23,A09,105,134
E03,S23,A09,135,163
E03,S23,A09,164,192
E03,S23,A09,193,222
E03,S23,A09,223,251
E03,S23,A09,252,278
E03,S23,A09,1,17
E03,S23,A09,18,45
E03,S23,A09,46,73
E03,S23,A09,74,101
E03,S23,A09,102,130
E03,S23,A09,131,160
E03,S23,A09,161,188
E03,S23,A09,189,217
E03,S23,A09,218,245
E03,S23,A09,246,275
E03,S23,A13,11,30
E03,S23,A13,31,51
E03,S23,A13,52,73
E03,S23,A13,74,95
E03,S23,A13,96,116
E03,S23,A13,117,139
E03,S23,A13,140,162
E03,S23,A13,163,185
E03,S23,A13,186,209
E03,S23,A13,210,232
E03,S23,A13,233,255
E03,S23,A13,256,278
E03,S23,A13,12,33
E03,S23,A13,34,56
E03,S23,A13,57,79
E03,S23,A13,80,100
E03,S23,A13,101,122
E03,S23,A13,123,143
E03,S23,A13,144,165
E03,S23,A13,166,188
E03,S23,A13,189,211
E03,S23,A13,212,234
E03,S23,A13,235,257
E03,S23,A13,258,279
E03,S23,A12,1,19
E03,S23,A12,245,274
E03,S23,A20,1,21
E03,S23,A20,53,82
E03,S23,A20,83,112
E03,S23,A20,113,140
E03,S23,A20,141,169
E03,S23,A20,170,199
E03,S23,A20,200,225
E03,S23,A20,226,254
E03,S23,A20,255,284
E03,S23,A20,1,20
E03,S23,A20,21,49
E03,S23,A20,50,78
E03,S23,A20,110,139
E03,S23,A20,171,200
E03,S23,A20,234,262
E03,S23,A20,263,292
E03,S23,A22,1,24
E03,S23,A22,25,54
E03,S23,A22,55,84
E03,S23,A22,117,145
E03,S23,A22,240,268
E03,S23,A22,1,19
E03,S23,A22,20,48
E03,S23,A22,49,74
E03,S23,A22,75,102
E03,S23,A22,103,130
E03,S23,A22,131,159
E03,S23,A22,160,187
E03,S23,A22,188,216
E03,S23,A22,217,245
E03,S23,A22,246,275
E03,S24,A07,8,25
E03,S24,A07,26,42
E03,S24,A07,43,60
E03,S24,A07,61,76
E03,S24,A07,77,93
E03,S24,A07,94,110
E03,S24,A07,111,127
E03,S24,A07,128,144
E03,S24,A07,145,161
E03,S24,A07,162,178
E03,S24,A07,179,196
E03,S24,A07,197,213
E03,S24,A07,214,230
E03,S24,A07,231,247
E03,S24,A07,248,264
E03,S24,A07,265,281
E03,S24,A07,282,297
E03,S24,A07,2,18
E03,S24,A07,19,35
E03,S24,A07,36,52
E03,S24,A07,53,69
E03,S24,A07,70,86
E03,S24,A07,87,102
E03,S24,A07,103,119
E03,S24,A07,120,136
E03,S24,A07,137,152
E03,S24,A07,153,170
E03,S24,A07,171,186
E03,S24,A07,187,204
E03,S24,A07,205,220
E03,S24,A07,221,237
E03,S24,A07,238,255
E03,S24,A07,256,271
E03,S24,A07,272,288
E03,S24,A09,8,24
E03,S24,A09,25,39
E03,S24,A09,40,56
E03,S24,A09,57,73
E03,S24,A09,74,88
E03,S24,A09,89,102
E03,S24,A09,103,116
E03,S24,A09,117,130
E03,S24,A09,131,145
E03,S24,A09,146,159
E03,S24,A09,160,174
E03,S24,A09,175,189
E03,S24,A09,190,203
E03,S24,A09,204,217
E03,S24,A09,218,232
E03,S24,A09,233,246
E03,S24,A09,247,260
E03,S24,A09,261,274
E03,S24,A09,275,288
E03,S24,A09,2,15
E03,S24,A09,16,28
E03,S24,A09,29,41
E03,S24,A09,42,54
E03,S24,A09,55,66
E03,S24,A09,67,79
E03,S24,A09,80,91
E03,S24,A09,92,104
E03,S24,A09,105,118
E03,S24,A09,119,131
E03,S24,A09,132,144
E03,S24,A09,145,158
E03,S24,A09,159,171
E03,S24,A09,172,185
E03,S24,A09,186,197
E03,S24,A09,198,211
E03,S24,A09,212,223
E03,S24,A09,224,235
E03,S24,A09,236,249
E03,S24,A09,250,261
E03,S24,A09,262,274
E03,S24,A09,275,287
E03,S24,A07,2,18
E03,S24,A07,19,36
E03,S24,A07,37,54
E03,S24,A07,55,71
E03,S24,A07,72,89
E03,S24,A07,90,107
E03,S24,A07,108,125
E03,S24,A07,126,143
E03,S24,A07,144,161
E03,S24,A07,162,179
E03,S24,A07,180,197
E03,S24,A07,198,215
E03,S24,A07,216,234
E03,S24,A07,235,253
E03,S24,A07,254,271
E03,S24,A07,272,290
E03,S24,A12,1,13
E03,S24,A12,14,29
E03,S24,A12,30,45
E03,S24,A12,46,61
E03,S24,A12,62,77
E03,S24,A12,78,94
E03,S24,A12,95,110
E03,S24,A12,111,125
E03,S24,A12,126,141
E03,S24,A12,142,156
E03,S24,A12,157,171
E03,S24,A12,172,186
E03,S24,A12,187,202
E03,S24,A12,203,217
E03,S24,A12,218,233
E03,S24,A12,234,249
E03,S24,A12,250,268
E03,S24,A12,269,284
E03,S24,A13,10,29
E03,S24,A13,30,47
E03,S24,A13,48,66
E03,S24,A13,67,84
E03,S24,A13,85,103
E03,S24,A13,104,117
E03,S24,A13,118,133
E03,S24,A13,134,155
E03,S24,A13,156,172
E03,S24,A13,173,189
E03,S24,A13,190,207
E03,S24,A13,208,225
E03,S24,A13,226,243
E03,S24,A13,244,261
E03,S24,A13,262,279
E03,S24,A13,280,297
E03,S24,A13,1,18
E03,S24,A13,19,38
E03,S24,A13,39,56
E03,S24,A13,57,74
E03,S24,A13,75,93
E03,S24,A13,94,111
E03,S24,A13,112,129
E03,S24,A13,130,147
E03,S24,A13,148,166
E03,S24,A13,167,184
E03,S24,A13,185,202
E03,S24,A13,203,221
E03,S24,A13,222,240
E03,S24,A13,241,259
E03,S24,A13,260,278
E03,S24,A13,279,297
E03,S24,A09,1,16
E03,S24,A09,17,44
E03,S24,A09,45,71
E03,S24,A09,72,96
E03,S24,A09,97,121
E03,S24,A09,122,148
E03,S24,A09,149,172
E03,S24,A09,173,197
E03,S24,A09,198,223
E03,S24,A09,1,19
E03,S24,A09,20,47
E03,S24,A09,48,74
E03,S24,A09,75,102
E03,S24,A09,103,130
E03,S24,A09,131,159
E03,S24,A09,160,189
E03,S24,A09,190,218
E03,S24,A09,219,248
E03,S24,A09,249,276
E03,S24,A13,1,13
E03,S24,A13,14,26
E03,S24,A13,27,38
E03,S24,A13,39,50
E03,S24,A13,51,63
E03,S24,A13,64,75
E03,S24,A13,76,88
E03,S24,A13,89,101
E03,S24,A13,102,114
E03,S24,A13,115,127
E03,S24,A13,128,139
E03,S24,A13,140,151
E03,S24,A13,152,164
E03,S24,A13,165,176
E03,S24,A13,177,189
E03,S24,A13,190,201
E03,S24,A13,202,213
E03,S24,A13,214,225
E03,S24,A13,226,237
E03,S24,A13,238,249
E03,S24,A13,250,262
E03,S24,A13,263,274
E03,S24,A13,275,286
E03,S24,A12,3,26
E03,S24,A12,27,54
E03,S24,A12,55,80
E03,S24,A12,81,107
E03,S24,A12,108,130
E03,S24,A12,131,153
E03,S24,A12,154,177
E03,S24,A12,178,199
E03,S24,A12,200,226
E03,S24,A12,227,252
E03,S24,A12,253,275
E03,S24,A20,10,30
E03,S24,A20,31,53
E03,S24,A20,54,77
E03,S24,A20,78,101
E03,S24,A20,102,122
E03,S24,A20,123,145
E03,S24,A20,146,167
E03,S24,A20,168,191
E03,S24,A20,192,213
E03,S24,A20,214,236
E03,S24,A20,237,259
E03,S24,A20,260,283
E03,S24,A20,6,32
E03,S24,A20,33,53
E03,S24,A20,54,73
E03,S24,A20,74,94
E03,S24,A20,95,118
E03,S24,A20,119,138
E03,S24,A20,139,162
E03,S24,A20,163,183
E03,S24,A20,184,202
E03,S24,A20,203,227
E03,S24,A20,228,248
E03,S24,A20,249,269
E03,S24,A20,270,293
E03,S24,A22,2,21
E03,S24,A22,22,41
E03,S24,A22,42,60
E03,S24,A22,61,84
E03,S24,A22,85,105
E03,S24,A22,106,125
E03,S24,A22,126,147
E03,S24,A22,148,164
E03,S24,A22,165,183
E03,S24,A22,184,203
E03,S24,A22,204,225
E03,S24,A22,226,246
E03,S24,A22,247,265
E03,S24,A22,266,287
E03,S24,A22,7,23
E03,S24,A22,24,44
E03,S24,A22,45,63
E03,S24,A22,64,83
E03,S24,A22,84,104
E03,S24,A22,105,124
E03,S24,A22,125,141
E03,S24,A22,142,164
E03,S24,A22,165,184
E03,S24,A22,185,204
E03,S24,A22,205,226
E03,S24,A22,227,247
E03,S24,A22,248,269
E03,S24,A22,270,289
E03,S25,A07,12,30
E03,S25,A07,31,49
E03,S25,A07,50,66
E03,S25,A07,67,84
E03,S25,A07,85,98
E03,S25,A07,99,111
E03,S25,A07,112,129
E03,S25,A07,130,147
E03,S25,A07,148,168
E03,S25,A07,169,187
E03,S25,A07,188,206
E03,S25,A07,207,225
E03,S25,A07,226,248
E03,S25,A07,249,267
E03,S25,A07,268,286
E03,S25,A07,1,12
E03,S25,A07,13,29
E03,S25,A07,30,46
E03,S25,A07,47,64
E03,S25,A07,65,83
E03,S25,A07,84,101
E03,S25,A07,102,120
E03,S25,A07,121,139
E03,S25,A07,140,157
E03,S25,A07,158,174
E03,S25,A07,175,192
E03,S25,A07,193,209
E03,S25,A07,210,227
E03,S25,A07,228,245
E03,S25,A07,246,264
E03,S25,A07,265,282
E03,S25,A09,9,29
E03,S25,A09,30,49
E03,S25,A09,50,68
E03,S25,A09,69,85
E03,S25,A09,86,104
E03,S25,A09,105,123
E03,S25,A09,124,141
E03,S25,A09,142,158
E03,S25,A09,159,176
E03,S25,A09,177,195
E03,S25,A09,196,213
E03,S25,A09,214,231
E03,S25,A09,232,249
E03,S25,A09,250,267
E03,S25,A09,268,285
E03,S25,A09,8,26
E03,S25,A09,27,45
E03,S25,A09,46,63
E03,S25,A09,64,82
E03,S25,A09,83,98
E03,S25,A09,99,116
E03,S25,A09,117,132
E03,S25,A09,133,149
E03,S25,A09,150,167
E03,S25,A09,168,184
E03,S25,A09,185,201
E03,S25,A09,202,218
E03,S25,A09,219,235
E03,S25,A09,236,252
E03,S25,A09,253,268
E03,S25,A09,269,286
E03,S25,A07,10,30
E03,S25,A07,31,49
E03,S25,A07,50,69
E03,S25,A07,70,90
E03,S25,A07,91,108
E03,S25,A07,109,128
E03,S25,A07,129,147
E03,S25,A07,148,167
E03,S25,A07,168,187
E03,S25,A07,188,208
E03,S25,A07,209,228
E03,S25,A07,229,250
E03,S25,A07,251,269
E03,S25,A07,270,291
E03,S25,A12,9,25
E03,S25,A12,26,43
E03,S25,A12,44,63
E03,S25,A12,64,81
E03,S25,A12,82,103
E03,S25,A12,104,121
E03,S25,A12,122,139
E03,S25,A12,140,159
E03,S25,A12,160,180
E03,S25,A12,181,198
E03,S25,A12,199,218
E03,S25,A12,219,236
E03,S25,A12,237,255
E03,S25,A12,256,275
E03,S25,A12,276,293
E03,S25,A13,9,28
E03,S25,A13,29,47
E03,S25,A13,48,66
E03,S25,A13,67,86
E03,S25,A13,87,104
E03,S25,A13,105,123
E03,S25,A13,124,141
E03,S25,A13,142,160
E03,S25,A13,161,178
E03,S25,A13,179,198
E03,S25,A13,199,216
E03,S25,A13,217,235
E03,S25,A13,236,252
E03,S25,A13,253,271
E03,S25,A13,272,288
E03,S25,A13,8,22
E03,S25,A13,23,40
E03,S25,A13,41,58
E03,S25,A13,59,76
E03,S25,A13,77,95
E03,S25,A13,96,112
E03,S25,A13,113,132
E03,S25,A13,133,150
E03,S25,A13,151,168
E03,S25,A13,169,186
E03,S25,A13,187,207
E03,S25,A13,208,227
E03,S25,A13,228,247
E03,S25,A13,248,264
E03,S25,A13,265,282
E03,S25,A13,283,297
E03,S25,A09,1,18
E03,S25,A09,50,78
E03,S25,A09,110,138
E03,S25,A09,139,166
E03,S25,A09,167,196
E03,S25,A09,197,224
E03,S25,A09,225,251
E03,S25,A09,252,279
E03,S25,A09,1,22
E03,S25,A09,23,48
E03,S25,A09,49,73
E03,S25,A09,74,99
E03,S25,A09,100,122
E03,S25,A09,123,147
E03,S25,A09,148,172
E03,S25,A09,173,197
E03,S25,A09,198,222
E03,S25,A09,223,248
E03,S25,A09,249,272
E03,S25,A09,273,296
E03,S25,A12,10,36
E03,S25,A12,37,62
E03,S25,A12,63,87
E03,S25,A12,88,111
E03,S25,A12,143,163
E03,S25,A12,164,183
E03,S25,A12,184,210
E03,S25,A12,211,236
E03,S25,A12,237,261
E03,S25,A12,262,283
E03,S25,A20,1,13
E03,S25,A20,247,276
E03,S25,A20,1,20
E03,S25,A20,265,294
E03,S25,A22,1,13
E03,S25,A22,14,35
E03,S25,A22,107,134
E03,S25,A22,135,164
E03,S25,A22,269,296
E03,S25,A22,1,20
E03,S25,A22,21,43
E03,S25,A22,44,73
E03,S25,A22,74,103
E03,S25,A22,104,133
E03,S25,A22,134,161
E03,S25,A22,162,189
E03,S25,A22,190,216
E03,S25,A22,217,246
E03,S26,A07,1,15
E03,S26,A07,16,35
E03,S26,A07,36,55
E03,S26,A07,56,75
E03,S26,A07,76,94
E03,S26,A07,95,113
E03,S26,A07,114,131
E03,S26,A07,132,150
E03,S26,A07,151,171
E03,S26,A07,172,190
E03,S26,A07,191,209
E03,S26,A07,210,228
E03,S26,A07,229,249
E03,S26,A07,250,268
E03,S26,A07,269,289
E03,S26,A07,1,17
E03,S26,A07,18,34
E03,S26,A07,35,53
E03,S26,A07,54,73
E03,S26,A07,74,92
E03,S26,A07,93,111
E03,S26,A07,112,129
E03,S26,A07,130,148
E03,S26,A07,149,166
E03,S26,A07,167,185
E03,S26,A07,186,203
E03,S26,A07,204,221
E03,S26,A07,222,239
E03,S26,A07,240,257
E03,S26,A07,258,275
E03,S26,A07,276,293
E03,S26,A09,1,13
E03,S26,A09,14,26
E03,S26,A09,27,39
E03,S26,A09,40,52
E03,S26,A09,53,65
E03,S26,A09,66,78
E03,S26,A09,79,90
E03,S26,A09,91,104
E03,S26,A09,105,118
E03,S26,A09,119,131
E03,S26,A09,132,144
E03,S26,A09,145,158
E03,S26,A09,159,171
E03,S26,A09,172,184
E03,S26,A09,185,198
E03,S26,A09,199,211
E03,S26,A09,212,225
E03,S26,A09,226,240
E03,S26,A09,241,254
E03,S26,A09,255,268
E03,S26,A09,269,284
E03,S26,A09,10,25
E03,S26,A09,26,40
E03,S26,A09,41,56
E03,S26,A09,57,73
E03,S26,A09,74,89
E03,S26,A09,90,106
E03,S26,A09,107,124
E03,S26,A09,125,141
E03,S26,A09,142,159
E03,S26,A09,160,175
E03,S26,A09,176,193
E03,S26,A09,194,210
E03,S26,A09,211,227
E03,S26,A09,228,245
E03,S26,A09,246,263
E03,S26,A09,264,280
E03,S26,A07,1,14
E03,S26,A07,15,33
E03,S26,A07,34,51
E03,S26,A07,52,71
E03,S26,A07,72,89
E03,S26,A07,90,107
E03,S26,A07,108,122
E03,S26,A07,123,144
E03,S26,A07,145,164
E03,S26,A07,165,184
E03,S26,A07,185,203
E03,S26,A07,204,223
E03,S26,A07,224,247
E03,S26,A07,248,268
E03,S26,A07,269,287
E03,S26,A12,9,20
E03,S26,A12,21,34
E03,S26,A12,35,48
E03,S26,A12,49,64
E03,S26,A12,65,76
E03,S26,A12,77,94
E03,S26,A12,95,109
E03,S26,A12,110,124
E03,S26,A12,125,139
E03,S26,A12,140,154
E03,S26,A12,155,168
E03,S26,A12,169,180
E03,S26,A12,181,194
E03,S26,A12,195,211
E03,S26,A12,212,224
E03,S26,A12,225,238
E03,S26,A12,239,252
E03,S26,A12,253,265
E03,S26,A12,266,279
E03,S26,A12,280,296
E03,S26,A13,1,12
E03,S26,A13,13,24
E03,S26,A13,25,41
E03,S26,A13,42,53
E03,S26,A13,54,66
E03,S26,A13,67,79
E03,S26,A13,80,91
E03,S26,A13,125,137
E03,S26,A13,138,149
E03,S26,A13,150,161
E03,S26,A13,162,175
E03,S26,A13,176,187
E03,S26,A13,188,200
E03,S26,A13,201,215
E03,S26,A13,216,229
E03,S26,A13,230,243
E03,S26,A13,244,257
E03,S26,A13,258,271
E03,S26,A13,272,285
E03,S26,A13,21,34
E03,S26,A13,46,57
E03,S26,A13,58,69
E03,S26,A13,70,82
E03,S26,A13,83,94
E03,S26,A13,95,106
E03,S26,A13,107,119
E03,S26,A13,120,132
E03,S26,A13,133,145
E03,S26,A13,146,157
E03,S26,A13,158,169
E03,S26,A13,170,181
E03,S26,A13,182,193
E03,S26,A13,194,205
E03,S26,A13,206,217
E03,S26,A13,218,229
E03,S26,A13,230,241
E03,S26,A13,253,264
E03,S26,A13,265,277
E03,S26,A13,278,289
E03,S26,A09,1,15
E03,S26,A09,16,33
E03,S26,A09,34,52
E03,S26,A09,53,71
E03,S26,A09,72,91
E03,S26,A09,92,112
E03,S26,A09,113,131
E03,S26,A09,132,150
E03,S26,A09,151,171
E03,S26,A09,172,190
E03,S26,A09,191,211
E03,S26,A09,212,234
E03,S26,A09,235,253
E03,S26,A09,254,275
E03,S26,A09,276,294
E03,S26,A09,1,13
E03,S26,A09,14,31
E03,S26,A09,32,49
E03,S26,A09,50,66
E03,S26,A09,67,84
E03,S26,A09,85,102
E03,S26,A09,103,120
E03,S26,A09,121,138
E03,S26,A09,139,156
E03,S26,A09,157,174
E03,S26,A09,175,191
E03,S26,A09,192,209
E03,S26,A09,210,226
E03,S26,A09,227,244
E03,S26,A09,245,261
E03,S26,A09,262,279
E03,S26,A09,280,296
E03,S26,A13,11,26
E03,S26,A13,27,41
E03,S26,A13,42,56
E03,S26,A13,57,71
E03,S26,A13,72,86
E03,S26,A13,87,99
E03,S26,A13,100,113
E03,S26,A13,114,128
E03,S26,A13,129,141
E03,S26,A13,142,155
E03,S26,A13,156,168
E03,S26,A13,169,182
E03,S26,A13,183,195
E03,S26,A13,196,209
E03,S26,A13,210,222
E03,S26,A13,223,236
E03,S26,A13,237,249
E03,S26,A13,250,263
E03,S26,A13,264,276
E03,S26,A13,277,289
E03,S26,A13,9,20
E03,S26,A13,21,32
E03,S26,A13,77,88
E03,S26,A12,2,16
E03,S26,A12,17,32
E03,S26,A12,33,50
E03,S26,A12,51,65
E03,S26,A12,66,81
E03,S26,A12,82,99
E03,S26,A12,100,116
E03,S26,A12,117,132
E03,S26,A12,133,150
E03,S26,A12,151,166
E03,S26,A12,167,185
E03,S26,A12,186,201
E03,S26,A12,202,220
E03,S26,A12,221,239
E03,S26,A12,240,257
E03,S26,A12,258,276
E03,S26,A12,277,293
E03,S26,A20,1,12
E03,S26,A20,13,31
E03,S26,A20,32,50
E03,S26,A20,51,69
E03,S26,A20,70,88
E03,S26,A20,89,107
E03,S26,A20,108,127
E03,S26,A20,128,146
E03,S26,A20,147,165
E03,S26,A20,166,184
E03,S26,A20,185,203
E03,S26,A20,204,221
E03,S26,A20,222,240
E03,S26,A20,241,259
E03,S26,A20,260,276
E03,S26,A20,277,294
E03,S26,A20,1,12
E03,S26,A20,13,31
E03,S26,A20,32,51
E03,S26,A20,52,70
E03,S26,A20,71,90
E03,S26,A20,91,111
E03,S26,A20,112,130
E03,S26,A20,131,150
E03,S26,A20,151,169
E03,S26,A20,170,189
E03,S26,A20,190,208
E03,S26,A20,209,228
E03,S26,A20,229,248
E03,S26,A20,249,267
E03,S26,A20,268,288
E03,S26,A22,12,28
E03,S26,A22,29,47
E03,S26,A22,48,64
E03,S26,A22,65,83
E03,S26,A22,84,97
E03,S26,A22,98,115
E03,S26,A22,116,134
E03,S26,A22,135,151
E03,S26,A22,152,171
E03,S26,A22,172,187
E03,S26,A22,188,204
E03,S26,A22,205,221
E03,S26,A22,222,237
E03,S26,A22,238,255
E03,S26,A22,256,273
E03,S26,A22,274,292
E03,S26,A22,2,16
E03,S26,A22,17,34
E03,S26,A22,35,52
E03,S26,A22,53,66
E03,S26,A22,67,88
E03,S26,A22,89,104
E03,S26,A22,105,121
E03,S26,A22,122,138
E03,S26,A22,139,155
E03,S26,A22,156,172
E03,S26,A22,173,186
E03,S26,A22,187,206
E03,S26,A22,207,224
E03,S26,A22,225,241
E03,S26,A22,242,257
E03,S27,A07,1,30
E03,S27,A09,12,34
E03,S27,A09,35,56
E03,S27,A09,57,80
E03,S27,A09,81,104
E03,S27,A09,105,126
E03,S27,A09,127,155
E03,S27,A09,156,180
E03,S27,A09,181,204
E03,S27,A09,205,229
E03,S27,A09,230,255
E03,S27,A09,256,282
E03,S27,A09,1,16
E03,S27,A09,17,43
E03,S27,A09,44,72
E03,S27,A09,73,99
E03,S27,A09,100,127
E03,S27,A09,128,156
E03,S27,A09,157,186
E03,S27,A09,187,216
E03,S27,A09,217,245
E03,S27,A12,1,23
E03,S27,A12,24,53
E03,S27,A12,249,278
E03,S27,A13,1,18
E03,S27,A13,19,46
E03,S27,A13,47,75
E03,S27,A13,76,102
E03,S27,A13,103,129
E03,S27,A13,130,158
E03,S27,A13,159,186
E03,S27,A13,187,211
E03,S27,A13,212,239
E03,S27,A13,240,267
E03,S27,A13,268,296
E03,S27,A13,1,15
E03,S27,A13,16,42
E03,S27,A13,43,65
E03,S27,A13,66,85
E03,S27,A13,86,110
E03,S27,A13,111,131
E03,S27,A13,132,154
E03,S27,A13,155,177
E03,S27,A13,178,200
E03,S27,A13,201,222
E03,S27,A13,223,245
E03,S27,A13,246,267
E03,S27,A13,268,291
E03,S27,A09,1,21
E03,S27,A09,56,84
E03,S27,A09,85,112
E03,S27,A09,145,173
E03,S27,A09,174,202
E03,S27,A09,267,296
E03,S27,A09,2,29
E03,S27,A09,30,59
E03,S27,A09,60,88
E03,S27,A09,89,117
E03,S27,A09,118,146
E03,S27,A09,147,174
E03,S27,A09,175,202
E03,S27,A09,203,230
E03,S27,A09,231,259
E03,S27,A09,260,288
E03,S27,A13,8,21
E03,S27,A13,22,34
E03,S27,A13,35,47
E03,S27,A13,48,62
E03,S27,A13,63,75
E03,S27,A13,76,89
E03,S27,A13,90,103
E03,S27,A13,104,117
E03,S27,A13,118,131
E03,S27,A13,132,145
E03,S27,A13,146,159
E03,S27,A13,160,173
E03,S27,A13,174,187
E03,S27,A13,188,201
E03,S27,A13,202,215
E03,S27,A13,216,230
E03,S27,A13,231,244
E03,S27,A13,245,259
E03,S27,A13,260,272
E03,S27,A13,273,287
E03,S27,A13,30,42
E03,S27,A13,65,76
E03,S27,A13,77,88
E03,S27,A13,111,122
E03,S27,A13,123,134
E03,S27,A13,135,146
E03,S27,A13,158,169
E03,S27,A13,181,192
E03,S27,A13,193,204
E03,S27,A13,205,216
E03,S27,A13,239,250
E03,S27,A13,251,263
E03,S27,A13,264,275
E03,S27,A13,276,287
E03,S27,A12,1,17
E03,S27,A12,50,75
E03,S27,A12,76,99
E03,S27,A12,100,125
E03,S27,A12,126,149
E03,S27,A12,150,172
E03,S27,A12,173,198
E03,S27,A12,199,224
E03,S27,A12,225,247
E03,S27,A12,248,268
E03,S27,A12,269,292
E03,S27,A20,63,92
E03,S27,A20,126,155
E03,S27,A20,156,184
E03,S27,A20,216,245
E03,S27,A20,246,275
E03,S27,A20,10,33
E03,S27,A20,34,59
E03,S27,A20,60,86
E03,S27,A20,87,115
E03,S27,A20,116,143
E03,S27,A20,177,199
E03,S27,A20,200,228
E03,S27,A20,229,255
E03,S27,A20,256,283
E03,S27,A22,1,17
E03,S27,A22,18,42
E03,S27,A22,43,68
E03,S27,A22,69,97
E03,S27,A22,98,124
E03,S27,A22,157,186
E03,S27,A22,187,215
E03,S27,A22,216,245
E03,S27,A22,246,275
E03,S27,A22,1,30
E03,S27,A22,31,55
E03,S27,A22,151,178
E03,S27,A22,179,207
E03,S27,A22,208,237
E03,S27,A22,238,267
E03,S28,A07,1,22
E03,S28,A07,55,84
E03,S28,A07,116,140
E03,S28,A07,174,201
E03,S28,A07,202,228
E03,S28,A07,229,254
E03,S28,A07,255,280
E03,S28,A07,1,20
E03,S28,A07,21,44
E03,S28,A07,45,69
E03,S28,A07,70,94
E03,S28,A07,95,116
E03,S28,A07,117,137
E03,S28,A07,138,161
E03,S28,A07,162,182
